guest ANHWIHANG(IP:163.152.127.244) 2015³â 01¿ù 02ÀÏ 12½Ã 50ºĞ 47ÃÊ accessed the shared folder [DFRC].
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 03ºĞ 54ÃÊ logged out the server with totally [0 bytes] uploaded and [     5876.07 MB] downloaded.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 10ºĞ 05ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 10ºĞ 39ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 11ºĞ 39ÃÊ logged out the server with totally [50 bytes] uploaded and [0 bytes] downloaded.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 11ºĞ 46ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 11ºĞ 46ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 12ºĞ 49ÃÊ logged out the server with totally [0 bytes] uploaded and [        5.33 MB] downloaded.
guest PARKY(IP:163.152.127.129) 2015³â 01¿ù 02ÀÏ 13½Ã 15ºĞ 00ÃÊ accessed the shared folder [DFRC].
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 15ºĞ 05ÃÊ logged out the server with totally [0 bytes] uploaded and [0 bytes] downloaded.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 23ºĞ 40ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 25ºĞ 26ÃÊ logged in through FTP.
joo10178 61.106.177.44 2015³â 01¿ù 02ÀÏ 13½Ã 31ºĞ 14ÃÊ logged out the server with totally [0 bytes] uploaded and [0 bytes] downloaded.
guest CWJEON(IP:163.152.126.172) 2015³â 01¿ù 02ÀÏ 13½Ã 31ºĞ 24ÃÊ accessed the shared folder [DFRC].
guest CWJEON(IP:163.152.126.172) 2015³â 01¿ù 02ÀÏ 14½Ã 00ºĞ 56ÃÊ accessed the shared folder [DFRC].
doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [DFRC].
doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [ANDROID MALWARE].
doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [DFRC
_SAFE].doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [
ê´‘ì£¼].doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [SMART FORENSIC].
doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [SHODAN].
doctor KHLEE-PC(IP:163.152.127.181) 2015³â 01¿ù 02ÀÏ 14½Ã 03ºĞ 21ÃÊ accessed the shared folder [PROSECUTION].
